Time,Latitude,Longitude,Altitude,GroundSpeed,IdAircraft,ModelAircraft
2013-09-02 16:48:56.000,48.9939,2.51904,0.617219980249,287.059895510198,577,A319
2013-09-02 16:50:56.000,48.985,2.35537,1.691639945868,492.631820682017,577,A319
2013-09-02 16:51:58.000,48.975,2.23734,2.712719913193,537.079804502951,577,A319
2013-09-02 16:52:58.000,48.9045,2.16611,3.428999890272,625.975772144819,577,A319
2013-09-02 16:53:56.000,48.8183,2.10692,3.977639872716,653.755762032903,577,A319
2013-09-02 16:54:54.000,48.7336,2.04909,4.739639848332,687.091749898603,577,A319
2013-09-02 16:55:55.000,48.627,1.99486,5.326379829556,742.65172967477,577,A319
2013-09-02 16:56:55.000,48.5169,1.97472,6.065519805903,750.059726978259,577,A319
2013-09-02 16:57:55.000,48.4059,1.93388,6.644639787372,779.691716192215,577,A319
2013-09-02 16:58:53.000,48.3035,1.89648,7.086599773229,813.953703720852,577,A319
2013-09-02 16:59:56.000,48.1666,1.84621,7.604759756648,838.955694620127,577,A319
2013-09-02 17:00:41.000,48.0771,1.81359,7.962899745187,848.586091114663,577,A319
2013-09-02 17:01:54.000,47.9254,1.7585,8.57249972568,859.327687204722,577,A319
2013-09-02 17:02:51.000,47.8065,1.71535,8.999219712025,868.77288376667,577,A319
2013-09-02 17:03:52.000,47.6799,1.66999,9.517379695444,864.698485249751,577,A319
2013-09-02 17:04:55.000,47.5522,1.6244,10.11935967618,843.956092799982,577,A319
2013-09-02 17:05:54.000,47.4279,1.58004,10.607039660575,833.39969664251,577,A319
2013-09-02 17:06:56.000,47.3025,1.53548,11.026139647164,830.621697653702,577,A319
2013-09-02 17:07:56.000,47.1827,1.49345,11.285219638873,839.140894552714,577,A319
2013-09-02 17:08:58.000,47.0538,1.44855,11.277599639117,865.068885114926,577,A319
2013-09-02 17:09:39.000,46.9694,1.41882,11.277599639117,860.624086732832,577,A319
2013-09-02 17:10:55.000,46.8109,1.36385,11.277599639117,861.179686530594,577,A319
2013-09-02 17:11:49.000,46.6962,1.32413,11.285219638873,862.10568619353,577,A319
2013-09-02 17:12:46.000,46.5753,1.28279,11.285219638873,859.883287002484,577,A319
2013-09-02 17:13:55.000,46.4451,1.23816,11.277599639117,853.030889496756,577,A319
2013-09-02 17:14:59.000,46.2998,1.18817,11.269979639361,848.586091114663,577,A319
2013-09-02 17:15:40.000,46.2162,1.1602,11.269979639361,847.660091451727,577,A319
2013-09-02 17:16:46.000,46.0834,1.11545,11.269979639361,848.586091114663,577,A319
2013-09-02 17:17:56.000,45.9351,1.06494,11.277599639117,852.290089766407,577,A319
2013-09-02 17:18:41.000,45.8523,0.99255,11.285219638873,855.623688552977,577,A319
2013-09-02 17:19:49.000,45.7373,0.867783,11.285219638873,867.47648423856,577,A319
2013-09-02 17:20:59.000,45.618,0.738831,11.285219638873,868.217283968909,577,A319
2013-09-02 17:21:59.000,45.512,0.624613,11.277599639117,867.106084373385,577,A319
2013-09-02 17:22:50.000,45.4254,0.531856,11.277599639117,870.069283294781,577,A319
2013-09-02 17:23:59.000,45.3101,0.408914,11.285219638873,870.439683159955,577,A319
2013-09-02 17:24:55.000,45.2065,0.29892,11.285219638873,866.735684508211,577,A319
2013-09-02 17:25:41.000,45.1269,0.21515,11.277599639117,855.994088418152,577,A319
2013-09-02 17:26:51.000,45.0095,0.091618,11.239499640336,867.106084373385,577,A319
2013-09-02 17:27:41.000,44.9178,-0.00429,10.538459662769,861.550086395769,577,A319
2013-09-02 17:28:41.000,44.8129,-0.11372,9.479279696663,886.366877362457,577,A319
2013-09-02 17:29:41.000,44.7046,-0.22562,8.511539727631,864.513285317164,577,A319
2013-09-02 17:30:41.000,44.6016,-0.33194,7.726679752746,828.954898260417,577,A319
2013-09-02 17:31:41.000,44.503,-0.43296,7.002779775911,789.692512551925,577,A319
2013-09-02 17:32:39.000,44.4171,-0.52113,6.286499798832,779.691716192215,577,A319
2013-09-02 17:33:40.000,44.3171,-0.62289,5.509259823704,761.171722933493,577,A319
2013-09-02 17:34:41.000,44.2246,-0.71706,4.777739847112,740.799730348898,577,A319
2013-09-02 17:35:37.000,44.1406,-0.80187,4.145279867351,714.871739786687,577,A319
2013-09-02 17:36:39.000,44.0557,-0.88767,3.474719888809,696.351746527964,577,A319
2013-09-02 17:37:39.000,43.9711,-0.97235,2.872739908072,664.867757988136,577,A319
2013-09-02 17:38:35.000,43.9002,-1.0439,2.6593799149,577.823789672141,577,A319
2013-09-02 17:39:39.000,43.8314,-1.1123,2.30123992636,537.079804502951,577,A319
2013-09-02 17:40:35.000,43.7683,-1.17541,1.859279940503,527.81980787359,577,A319
2013-09-02 17:41:14.000,43.7269,-1.19627,1.562099950013,498.187818659634,577,A319
2013-09-02 17:41:56.000,43.6702,-1.19898,1.264919959523,488.927822030273,577,A319
2013-09-02 17:42:41.000,43.618,-1.20268,1.082039965375,442.627838883467,577,A319
2013-09-02 17:44:25.000,43.5142,-1.241,0.752856886368,442.627838883467,577,A319
2013-09-02 17:44:25.000,43.5142,-1.241,0.752856886368,442.627838883467,577,A319
