Time,Latitude,Longitude,Altitude,GroundSpeed,IdAircraft,ModelAircraft
2013-09-01 13:11:57.000,54.6508,-6.24096,0.325527385517,252.797907981561,897,A319
2013-09-01 13:12:56.000,54.6213,-6.28531,0.93512736601,394.846256275963,897,A319
2013-09-01 13:13:52.000,54.5956,-6.18805,1.674267342357,559.303796413418,897,A319
2013-09-01 13:14:59.000,54.6156,-6.02018,2.771547307244,596.343782930863,897,A319
2013-09-01 13:15:59.000,54.6343,-5.86282,3.564027281885,664.682558055549,897,A319
2013-09-01 13:16:59.000,54.6544,-5.68576,4.312919861987,734.132532775758,897,A319
2013-09-01 13:17:50.000,54.6714,-5.52556,5.006339839797,765.431321382999,897,A319
2013-09-01 13:18:54.000,54.6931,-5.32207,6.11123980444,738.02173136009,897,A319
2013-09-01 13:19:55.000,54.7138,-5.13078,6.926579778349,728.02093500038,897,A319
2013-09-01 13:20:58.000,54.7347,-4.93706,7.010399775667,724.872536146397,897,A319
2013-09-01 13:21:54.000,54.7532,-4.7644,7.010399775667,733.391733045409,897,A319
2013-09-01 13:22:55.000,54.7733,-4.57459,7.010399775667,731.724933652124,897,A319
2013-09-01 13:23:54.000,54.7925,-4.38812,7.010399775667,731.910133584711,897,A319
2013-09-01 13:24:50.000,54.8102,-4.21503,7.010399775667,722.279737090176,897,A319
2013-09-01 13:25:58.000,54.8314,-4.00557,7.010399775667,723.761336550873,897,A319
2013-09-01 13:26:58.000,54.8496,-3.82332,6.96467977713,725.242936011571,897,A319
2013-09-01 13:27:58.000,54.8676,-3.63712,6.454139793468,730.798933989188,897,A319
2013-09-01 13:28:54.000,54.8839,-3.46644,5.890259811512,726.539335539682,897,A319
2013-09-01 13:29:58.000,54.9027,-3.26722,5.349239828824,712.834540528227,897,A319
2013-09-01 13:30:58.000,54.9193,-3.08708,4.831079845405,693.573747539156,897,A319
2013-09-01 13:31:50.000,54.9331,-2.93456,4.389119859548,667.090157179183,897,A319
2013-09-01 13:32:47.000,54.9477,-2.77521,3.840479877105,670.423755965753,897,A319
2013-09-01 13:33:51.000,54.9655,-2.58836,3.208019897343,650.422163246333,897,A319
2013-09-01 13:34:47.000,54.991,-2.4482,2.971799904902,588.5653857622,897,A319
2013-09-01 13:35:47.000,55.0176,-2.30197,2.476499920752,575.786590413681,897,A319
2013-09-01 13:36:54.000,55.0467,-2.14658,2.016557723975,564.48939452586,897,A319
2013-09-01 13:37:54.000,55.0726,-2.00315,1.734617732997,563.19299499775,897,A319
