Name;Code;Latitude;Longitude;Altitude;Country;City
Avord;"LFOA ";47.053333000000;2.632500000000;0.176786149700;France;Avord
Bale Mulhouse;"LFSB ";47.589583000000;7.529914000000;0.269751280200;France;Mulhouse
Barberey;"LFQB ";48.322136000000;4.016703000000;0.118263838100;France;Troyes
Bassillac;"LFBX ";45.198055000000;0.815556000000;0.099975615700;France;Perigueux
Bellegarde;"LFBL ";45.862778000000;1.179444000000;0.396244818300;France;Limoges
Bellevue;"LFQF ";46.967283000000;4.260572000000;0.303889295300;France;Autun
Belmont;"LFIF ";43.823334000000;2.745278000000;0.513899049000;France;St.-afrique-belmont
Biard;"LFBI ";46.587745000000;0.306666000000;0.128931967800;France;Poitiers
Blagnac;"LFBO ";43.629075000000;1.363819000000;0.152097049500;France;Toulouse
Bourges;"LFLD ";47.058056000000;2.370278000000;0.161241160700;France;Bourges
Bourscheid;"LFQP ";48.766250000000;7.200519000000;0.309985369400;France;Phalsbourg
Boutheon;"LFMH ";45.540554000000;4.296389000000;0.403864911000;France;St-Etienne
Branches;"LFLA ";47.850193000000;3.497111000000;0.159412338500;France;Auxerre
Bray;"LFAQ ";49.971531000000;2.697661000000;0.110948549100;France;Albert
Brenoux;"LFNB ";44.502108000000;3.532819000000;1.024750061000;France;Mende
Bricy;"LFOJ ";47.987778000000;1.760556000000;0.125579127000;France;Orleans
Brie Champniers;"LFBU ";45.729247000000;0.221456000000;0.132894416000;France;Angouleme
Brienne Le Chateau;"LFFN ";48.429764000000;4.482222000000;0.116130212100;France;Brienne-le Chateau
Bron;"LFLY ";45.727172000000;4.944275000000;0.200865642500;France;Lyon
Calais Dunkerque;"LFAC ";50.962097000000;1.954764000000;0.003657644477;France;Calais
Calonne;"LFQT ";50.618394000000;2.642242000000;0.018593026090;France;Merville
Campo Dell Oro;"LFKJ ";41.923637000000;8.802917000000;0.005486466715;France;Ajaccio
Caritat;"LFMO ";44.140481000000;4.866717000000;0.060046330160;France;Orange
Carpentras;"LFNH ";44.029847000000;5.078058000000;0.120092660300;France;Carpentras
Carpiquet;"LFRK ";49.173333000000;-0.450000000000;0.078029748840;France;Caen
Cassagnes Begonhes;"LFIG ";44.177776000000;2.515000000000;0.616922701800;France;Cassagnes-beghones
Caumont;"LFMV ";43.907300000000;4.901831000000;0.037795659600;France;Avignon
Cazaux;"LFBC ";44.533333000000;-1.125000000000;0.025603511340;France;Cazaux
Ceyzeriat;"LFHS ";46.200890000000;5.292028000000;0.261216776400;France;Bourg
Chabeuil;"LFLU ";44.921594000000;4.969900000000;0.160021945900;France;Valence
Challanges;"LFGF ";47.005886000000;4.893425000000;0.199951231400;France;Beaune
Challes Les Eaux;"LFLE ";45.561050000000;5.975761000000;0.296574006300;France;Chambery
Champagne;"LFSR ";49.310000000000;4.050000000000;0.095098756400;France;Reims
Champforgeuil;"LFLH ";46.826108000000;4.817633000000;0.189892709100;France;Chalon
Charles De Gaulle;"LFPG ";49.012779000000;2.550000000000;0.119483052900;France;Paris
Charleville Mezieres;"LFQV ";49.783942000000;4.647078000000;0.149963423600;France;Charleville
Charmeil;"LFLV ";46.169689000000;3.403736000000;0.249024628100;France;Vichy
Charnay;"LFLM ";46.295103000000;4.795767000000;0.221897098300;France;Macon
Chateaubernard;"LFBG ";45.658333000000;-0.317500000000;0.031089978050;France;Cognac
Chateaudun;"LFOC ";48.058142000000;1.376625000000;0.131980004900;France;Chateaudun
Coltines;"LFHQ ";45.076389000000;2.993611000000;0.980858327200;France;St.-flour
Cormeilles En Vexin;"LFPT ";49.096647000000;2.040833000000;0.099061204580;France;Pontoise
Corte;"LFKT ";42.293610000000;9.193055000000;0.345037795700;France;Corte
Cote D\\´Azur;"LFMN ";43.658411000000;7.215872000000;0.003657644477;France;Nice
Courcelles;"LFSM ";47.487000000000;6.790536000000;0.317300658400;France;Montbeliard
Couterne;"LFAO ";48.545836000000;-0.387444000000;0.218849061200;France;Bagnole-de-l´orne
Creil;"LFPC ";49.253547000000;2.519139000000;0.088697878570;France;Creil
Croismare;"LFQC ";48.593275000000;6.543456000000;0.240794928100;France;Luneville
Damblain;"LFYD ";48.086325000000;5.664058000000;0.390148744200;France;Damblain
Deaux;"LFMS ";44.069656000000;4.142122000000;0.203608875900;France;Ales
Denain;"LFAV ";50.325808000000;3.461264000000;0.053950256040;France;Valenciennes
Deols;"LFLX ";46.862194000000;1.730667000000;0.161241160700;France;Chateauroux
Domerat;"LFLT ";46.352525000000;2.570486000000;0.235003657600;France;Montlucon
Elesmes;"LFQJ ";50.310467000000;4.033119000000;0.137771275300;France;Maubeuge
Entrammes;"LFOV ";48.031361000000;-0.742986000000;0.100585223100;France;Laval
Entzheim;"LFST ";48.538319000000;7.628233000000;0.153925871700;France;Strasbourg
Epinoy;"LFQI ";50.221814000000;3.154236000000;0.078334552550;France;Cambrai
Escoublac;"LFRE ";47.289444000000;-2.346389000000;0.032004389170;France;La Baule
Essey;"LFSN ";48.692069000000;6.230458000000;0.228907583500;France;Nancy
Fauville;"LFOE ";49.028669000000;1.219864000000;0.141428919800;France;Evreux
Fourchambault;"LFQG ";47.002625000000;3.113333000000;0.183491831300;France;Nevers
Francazal;"LFBF ";43.545555000000;1.367500000000;0.163069982900;France;Toulouse
Frescaty;"LFSF ";49.071667000000;6.131667000000;0.191721531300;France;Metz
Frotey;"LFQW ";47.637611000000;6.203922000000;0.380699829300;France;Vesoul-frotey
Garons;"LFTW ";43.757444000000;4.416347000000;0.094184345280;France;Nimes
Glisy;"LFAY ";49.873019000000;2.387075000000;0.063399170930;France;Amiens
Granville;"LFRF ";48.883057000000;-1.564167000000;0.013716166790;France;Granville
Guipavas;"LFRB ";48.447911000000;-4.418539000000;0.099061204580;France;Brest
Haguenau;"LFSH ";48.794331000000;7.817613000000;0.149658619800;France;Haguenau
Houssen;"LFGA ";48.109853000000;7.359011000000;0.191416727600;France;Colmar
Joigny;"LFGK ";47.992222000000;3.392222000000;0.223116313100;France;Joigny
La Garenne;"LFBA ";44.174721000000;0.590556000000;0.062179956110;France;Agen
La Roche;"LFBV ";45.150833000000;1.469167000000;0.115520604700;France;Brive
